domain,sub,framing,condition,intervention,category,sample_id,scalar,extraction_status,thinking_length
creative,,casual,vibe_astrology,fairness,vibe,9,6.0,clean,1332
creative,,casual,vibe_astrology,fairness,vibe,8,5.0,clean,1673
creative,,casual,vibe_astrology,fairness,vibe,10,6.0,clean,1714
creative,,casual,vibe_astrology,fairness,vibe,7,6.0,clean,1742
creative,,casual,vibe_astrology,fairness,vibe,12,5.0,clean,1648
creative,,casual,vibe_astrology,fairness,vibe,13,5.0,clean,1550
creative,,casual,vibe_astrology,fairness,vibe,11,6.0,clean,1843
creative,,casual,vibe_astrology,fairness,vibe,14,5.0,clean,1721
creative,,casual,vibe_astrology,fairness,vibe,15,6.0,clean,1665
creative,,casual,vibe_astrology,fairness,vibe,16,5.0,clean,1904
creative,,casual,vibe_astrology,fairness,vibe,18,6.0,clean,1342
creative,,casual,vibe_astrology,fairness,vibe,17,6.0,clean,1969
creative,,casual,vibe_astrology,fairness,vibe,19,5.0,clean,1665
creative,,casual,vibe_astrology,rubric_focus,vibe,0,6.5,clean,1983
creative,,casual,vibe_astrology,rubric_focus,vibe,1,5.0,clean,2139
creative,,casual,vibe_astrology,rubric_focus,vibe,2,5.0,clean,2260
creative,,casual,vibe_astrology,rubric_focus,vibe,3,6.0,clean,2113
creative,,casual,vibe_astrology,rubric_focus,vibe,4,5.0,clean,1932
creative,,casual,vibe_astrology,rubric_focus,vibe,5,6.0,clean,2026
creative,,casual,vibe_astrology,rubric_focus,vibe,7,6.0,clean,2266
creative,,casual,vibe_astrology,rubric_focus,vibe,9,6.0,clean,2074
creative,,casual,vibe_astrology,rubric_focus,vibe,8,6.0,clean,2295
creative,,casual,vibe_astrology,rubric_focus,vibe,6,5.5,clean,2171
creative,,casual,vibe_astrology,rubric_focus,vibe,10,6.0,clean,2161
creative,,casual,vibe_astrology,rubric_focus,vibe,11,6.0,clean,2265
creative,,casual,vibe_astrology,rubric_focus,vibe,12,6.0,clean,2309
creative,,casual,vibe_astrology,rubric_focus,vibe,13,5.0,clean,1986
creative,,casual,vibe_astrology,rubric_focus,vibe,14,6.0,clean,2016
creative,,casual,vibe_astrology,rubric_focus,vibe,16,5.0,clean,2064
creative,,casual,vibe_astrology,rubric_focus,vibe,15,6.0,clean,2177
creative,,casual,vibe_astrology,rubric_focus,vibe,17,6.0,clean,1976
creative,,casual,vibe_astrology,rubric_focus,vibe,19,6.0,clean,1690
creative,,casual,vibe_astrology,rubric_focus,vibe,18,6.0,clean,2367
creative,,casual,vibe_astrology,structured_output,vibe,1,6.0,clean,1573
creative,,casual,vibe_astrology,structured_output,vibe,0,5.0,clean,2183
creative,,casual,vibe_astrology,structured_output,vibe,2,5.0,clean,1847
creative,,casual,vibe_astrology,structured_output,vibe,4,5.0,clean,1957
creative,,casual,vibe_astrology,structured_output,vibe,3,5.0,clean,2302
creative,,casual,vibe_astrology,structured_output,vibe,5,5.0,clean,2410
creative,,casual,vibe_astrology,structured_output,vibe,6,4.0,clean,1791
creative,,casual,vibe_astrology,structured_output,vibe,7,4.0,clean,2110
creative,,casual,vibe_astrology,structured_output,vibe,8,6.0,clean,1815
creative,,casual,vibe_astrology,structured_output,vibe,9,5.0,clean,1714
creative,,casual,vibe_astrology,structured_output,vibe,10,5.0,clean,1651
creative,,casual,vibe_astrology,structured_output,vibe,13,5.0,clean,2082
creative,,casual,vibe_astrology,structured_output,vibe,11,5.0,clean,2255
creative,,casual,vibe_astrology,structured_output,vibe,18,5.0,clean,2060
creative,,casual,vibe_astrology,structured_output,vibe,12,7.0,clean,2609
creative,,casual,vibe_astrology,structured_output,vibe,19,6.0,clean,1564
creative,,casual,vibe_astrology,structured_output,vibe,14,5.0,clean,2345
creative,,casual,vibe_astrology,structured_output,vibe,15,5.0,clean,2465
creative,,casual,vibe_astrology,structured_output,vibe,16,5.5,clean,2241
creative,,casual,vibe_astrology,structured_output,vibe,17,4.0,clean,2985
creative,,casual,vibe_former_roommate,expert_persona,vibe,0,6.0,clean,1721
creative,,casual,vibe_former_roommate,expert_persona,vibe,1,5.0,clean,1407
creative,,casual,vibe_former_roommate,expert_persona,vibe,2,5.0,clean,2251
creative,,casual,vibe_former_roommate,expert_persona,vibe,3,5.0,clean,1798
creative,,casual,vibe_former_roommate,expert_persona,vibe,5,6.0,clean,1769
creative,,casual,vibe_former_roommate,expert_persona,vibe,7,6.0,clean,1558
creative,,casual,vibe_former_roommate,expert_persona,vibe,10,5.0,clean,1785
creative,,casual,vibe_former_roommate,expert_persona,vibe,8,6.0,clean,1573
creative,,casual,vibe_former_roommate,expert_persona,vibe,11,5.0,clean,1424
creative,,casual,vibe_former_roommate,expert_persona,vibe,9,6.5,clean,1839
creative,,casual,vibe_former_roommate,expert_persona,vibe,4,5.0,clean,1853
creative,,casual,vibe_former_roommate,expert_persona,vibe,6,6.0,clean,2178
creative,,casual,vibe_former_roommate,expert_persona,vibe,12,5.0,clean,1751
creative,,casual,vibe_former_roommate,expert_persona,vibe,13,6.5,clean,2135
creative,,casual,vibe_former_roommate,expert_persona,vibe,15,6.0,clean,1554
creative,,casual,vibe_former_roommate,expert_persona,vibe,14,5.0,clean,1798
creative,,casual,vibe_former_roommate,expert_persona,vibe,17,5.0,clean,1712
creative,,casual,vibe_former_roommate,expert_persona,vibe,19,6.0,clean,1789
creative,,casual,vibe_former_roommate,expert_persona,vibe,16,5.0,clean,1955
creative,,casual,vibe_former_roommate,expert_persona,vibe,18,5.0,clean,1827
creative,,casual,vibe_former_roommate,fairness,vibe,0,7.0,clean,1626
creative,,casual,vibe_former_roommate,fairness,vibe,3,7.0,clean,1465
creative,,casual,vibe_former_roommate,fairness,vibe,4,6.5,clean,1344
creative,,casual,vibe_former_roommate,fairness,vibe,2,6.5,clean,1497
creative,,casual,vibe_former_roommate,fairness,vibe,1,7.0,clean,1784
creative,,casual,vibe_former_roommate,fairness,vibe,6,7.0,clean,1418
creative,,casual,vibe_former_roommate,fairness,vibe,7,7.0,clean,1563
creative,,casual,vibe_former_roommate,fairness,vibe,5,6.5,clean,1456
creative,,casual,vibe_former_roommate,fairness,vibe,9,7.0,clean,1600
creative,,casual,vibe_former_roommate,fairness,vibe,8,6.0,clean,1715
creative,,casual,vibe_former_roommate,fairness,vibe,11,7.0,clean,1172
creative,,casual,vibe_former_roommate,fairness,vibe,10,7.0,clean,1403
creative,,casual,vibe_former_roommate,fairness,vibe,15,7.0,clean,1267
creative,,casual,vibe_former_roommate,fairness,vibe,12,7.0,clean,1864
creative,,casual,vibe_former_roommate,fairness,vibe,13,6.5,clean,2131
creative,,casual,vibe_former_roommate,fairness,vibe,14,7.0,clean,1596
creative,,casual,vibe_former_roommate,fairness,vibe,17,6.0,clean,1590
creative,,casual,vibe_former_roommate,fairness,vibe,16,6.5,clean,1604
creative,,casual,vibe_former_roommate,fairness,vibe,18,7.0,clean,1598
creative,,casual,vibe_former_roommate,fairness,vibe,19,7.0,clean,1550
creative,,casual,vibe_former_roommate,rubric_focus,vibe,0,7.0,clean,1923
creative,,casual,vibe_former_roommate,rubric_focus,vibe,1,7.0,clean,2297
creative,,casual,vibe_former_roommate,rubric_focus,vibe,2,7.0,clean,1965
creative,,casual,vibe_former_roommate,rubric_focus,vibe,3,7.0,clean,2109
creative,,casual,vibe_former_roommate,rubric_focus,vibe,5,7.0,clean,2077
creative,,casual,vibe_former_roommate,rubric_focus,vibe,4,6.5,clean,1966
creative,,casual,vibe_former_roommate,rubric_focus,vibe,6,6.5,clean,2125
creative,,casual,vibe_former_roommate,rubric_focus,vibe,9,6.5,clean,1708
creative,,casual,vibe_former_roommate,rubric_focus,vibe,7,6.0,clean,2254
creative,,casual,vibe_former_roommate,rubric_focus,vibe,8,7.0,clean,1943
creative,,casual,vibe_former_roommate,rubric_focus,vibe,12,7.0,clean,1669
creative,,casual,vibe_former_roommate,rubric_focus,vibe,10,6.0,clean,2215
creative,,casual,vibe_former_roommate,rubric_focus,vibe,11,6.0,clean,2370
creative,,casual,vibe_former_roommate,rubric_focus,vibe,14,6.0,clean,1710
creative,,casual,vibe_former_roommate,rubric_focus,vibe,17,7.0,clean,1431
creative,,casual,vibe_former_roommate,rubric_focus,vibe,13,7.0,clean,2308
creative,,casual,vibe_former_roommate,rubric_focus,vibe,15,6.5,clean,1954
creative,,casual,vibe_former_roommate,rubric_focus,vibe,16,7.0,clean,1766
creative,,casual,vibe_former_roommate,rubric_focus,vibe,18,7.0,clean,2202
creative,,casual,vibe_former_roommate,rubric_focus,vibe,19,6.5,clean,2336
creative,,casual,vibe_former_roommate,structured_output,vibe,2,6.0,clean,1913
creative,,casual,vibe_former_roommate,structured_output,vibe,1,6.5,clean,1597
creative,,casual,vibe_former_roommate,structured_output,vibe,0,6.0,clean,2203
creative,,casual,vibe_former_roommate,structured_output,vibe,4,5.0,clean,1835
creative,,casual,vibe_former_roommate,structured_output,vibe,3,6.5,clean,2199
creative,,casual,vibe_former_roommate,structured_output,vibe,5,6.0,clean,2199
creative,,casual,vibe_former_roommate,structured_output,vibe,7,6.5,clean,1938
creative,,casual,vibe_former_roommate,structured_output,vibe,6,6.5,clean,2058
creative,,casual,vibe_former_roommate,structured_output,vibe,8,6.0,clean,1981
creative,,casual,vibe_former_roommate,structured_output,vibe,9,6.5,clean,1925
creative,,casual,vibe_former_roommate,structured_output,vibe,10,5.0,clean,2149
creative,,casual,vibe_former_roommate,structured_output,vibe,12,5.0,clean,2105
creative,,casual,vibe_former_roommate,structured_output,vibe,14,6.0,clean,1785
creative,,casual,vibe_former_roommate,structured_output,vibe,13,6.0,clean,2106
creative,,casual,vibe_former_roommate,structured_output,vibe,11,7.0,clean,2467
creative,,casual,vibe_former_roommate,structured_output,vibe,16,6.0,clean,1858
creative,,casual,vibe_former_roommate,structured_output,vibe,17,5.0,clean,1839
creative,,casual,vibe_former_roommate,structured_output,vibe,15,6.5,clean,1943
creative,,casual,vibe_former_roommate,structured_output,vibe,18,6.0,clean,1766
creative,,casual,vibe_former_roommate,structured_output,vibe,19,6.0,clean,2183
creative,,casual,vibe_friend_ex,expert_persona,vibe,0,6.0,clean,1597
creative,,casual,vibe_friend_ex,expert_persona,vibe,2,5.0,clean,1812
creative,,casual,vibe_friend_ex,expert_persona,vibe,3,5.0,clean,1541
creative,,casual,vibe_friend_ex,expert_persona,vibe,1,4.5,clean,1606
creative,,casual,vibe_friend_ex,expert_persona,vibe,4,6.0,clean,1587
creative,,casual,vibe_friend_ex,expert_persona,vibe,6,6.0,clean,1518
creative,,casual,vibe_friend_ex,expert_persona,vibe,5,5.0,clean,1641
creative,,casual,vibe_friend_ex,expert_persona,vibe,7,6.0,clean,1642
creative,,casual,vibe_friend_ex,expert_persona,vibe,8,6.0,clean,1777
creative,,casual,vibe_friend_ex,expert_persona,vibe,11,5.0,clean,1711
creative,,casual,vibe_friend_ex,expert_persona,vibe,14,5.5,clean,1763
creative,,casual,vibe_friend_ex,expert_persona,vibe,9,5.0,clean,2020
creative,,casual,vibe_friend_ex,expert_persona,vibe,15,5.5,clean,1546
creative,,casual,vibe_friend_ex,expert_persona,vibe,12,6.0,clean,1690
creative,,casual,vibe_friend_ex,expert_persona,vibe,13,6.0,clean,1730
creative,,casual,vibe_friend_ex,expert_persona,vibe,10,6.0,clean,1878
creative,,casual,vibe_friend_ex,expert_persona,vibe,16,5.5,clean,1477
creative,,casual,vibe_friend_ex,expert_persona,vibe,17,5.0,clean,1467
creative,,casual,vibe_friend_ex,expert_persona,vibe,19,5.0,clean,1747
creative,,casual,vibe_friend_ex,expert_persona,vibe,18,6.0,clean,1889
creative,,casual,vibe_friend_ex,fairness,vibe,0,7.0,clean,1542
creative,,casual,vibe_friend_ex,fairness,vibe,1,6.0,clean,1597
creative,,casual,vibe_friend_ex,fairness,vibe,2,6.5,clean,1945
creative,,casual,vibe_friend_ex,fairness,vibe,3,7.0,clean,1522
creative,,casual,vibe_friend_ex,fairness,vibe,5,7.0,clean,1375
creative,,casual,vibe_friend_ex,fairness,vibe,8,7.0,clean,1570
creative,,casual,vibe_friend_ex,fairness,vibe,4,6.5,clean,1751
creative,,casual,vibe_friend_ex,fairness,vibe,6,6.5,clean,1841
creative,,casual,vibe_friend_ex,fairness,vibe,7,6.5,clean,1624
creative,,casual,vibe_friend_ex,fairness,vibe,10,6.5,clean,1451
creative,,casual,vibe_friend_ex,fairness,vibe,9,7.0,clean,1550
creative,,casual,vibe_friend_ex,fairness,vibe,11,7.0,clean,1366
creative,,casual,vibe_friend_ex,fairness,vibe,13,6.5,clean,1376
creative,,casual,vibe_friend_ex,fairness,vibe,12,6.0,clean,1515
creative,,casual,vibe_friend_ex,fairness,vibe,14,7.0,clean,1356
creative,,casual,vibe_friend_ex,fairness,vibe,15,6.0,clean,1588
creative,,casual,vibe_friend_ex,fairness,vibe,16,6.5,clean,1582
creative,,casual,vibe_friend_ex,fairness,vibe,19,6.5,clean,1333
creative,,casual,vibe_friend_ex,fairness,vibe,18,6.5,clean,1452
creative,,casual,vibe_friend_ex,fairness,vibe,17,7.0,clean,1625
creative,,casual,vibe_friend_ex,rubric_focus,vibe,0,6.5,clean,2172
creative,,casual,vibe_friend_ex,rubric_focus,vibe,2,6.0,clean,2117
creative,,casual,vibe_friend_ex,rubric_focus,vibe,1,6.0,clean,2222
creative,,casual,vibe_friend_ex,rubric_focus,vibe,3,5.0,clean,2000
creative,,casual,vibe_friend_ex,rubric_focus,vibe,5,5.0,clean,2014
creative,,casual,vibe_friend_ex,rubric_focus,vibe,6,6.5,clean,1758
creative,,casual,vibe_friend_ex,rubric_focus,vibe,4,6.5,clean,2208
creative,,casual,vibe_friend_ex,rubric_focus,vibe,7,6.0,clean,2198
creative,,casual,vibe_friend_ex,rubric_focus,vibe,8,6.5,clean,1863
creative,,casual,vibe_friend_ex,rubric_focus,vibe,9,6.0,clean,2319
creative,,casual,vibe_friend_ex,rubric_focus,vibe,10,6.0,clean,2075
creative,,casual,vibe_friend_ex,rubric_focus,vibe,12,6.0,clean,2285
creative,,casual,vibe_friend_ex,rubric_focus,vibe,13,5.5,clean,1999
creative,,casual,vibe_friend_ex,rubric_focus,vibe,14,6.0,clean,1656
creative,,casual,vibe_friend_ex,rubric_focus,vibe,16,6.5,clean,1632
creative,,casual,vibe_friend_ex,rubric_focus,vibe,15,6.0,clean,1583
creative,,casual,vibe_friend_ex,rubric_focus,vibe,17,6.5,clean,1812
creative,,casual,vibe_friend_ex,rubric_focus,vibe,11,6.0,clean,2279
creative,,casual,vibe_friend_ex,rubric_focus,vibe,18,6.0,clean,2379
creative,,casual,vibe_friend_ex,rubric_focus,vibe,19,7.0,clean,2101
creative,,casual,vibe_friend_ex,structured_output,vibe,0,6.0,clean,2333
creative,,casual,vibe_friend_ex,structured_output,vibe,1,5.5,clean,2210
creative,,casual,vibe_friend_ex,structured_output,vibe,7,6.0,clean,1886
creative,,casual,vibe_friend_ex,structured_output,vibe,5,6.0,clean,1846
creative,,casual,vibe_friend_ex,structured_output,vibe,6,5.5,clean,2133
creative,,casual,vibe_friend_ex,structured_output,vibe,8,5.0,clean,1350
creative,,casual,vibe_friend_ex,structured_output,vibe,3,5.0,clean,2458
creative,,casual,vibe_friend_ex,structured_output,vibe,4,7.0,clean,2379
creative,,casual,vibe_friend_ex,structured_output,vibe,2,6.5,clean,2841
creative,,casual,vibe_friend_ex,structured_output,vibe,9,6.0,clean,2005
creative,,casual,vibe_friend_ex,structured_output,vibe,13,5.0,clean,1979
creative,,casual,vibe_friend_ex,structured_output,vibe,10,7.0,clean,2071
