model_key,framing,condition,family,sample_id,scalar,extraction_status,thinking_length
glm,first_person,vibe_quantified_self,biohacker,0,4.0,clean,6538
glm,first_person,vibe_quantified_self,biohacker,6,,no_scalar_found,6135
glm,first_person,vibe_quantified_self,biohacker,8,4.0,clean,6664
glm,first_person,vibe_quantified_self,biohacker,9,4.0,clean,7088
glm,first_person,vibe_quantified_self,biohacker,7,4.0,clean,9491
glm,first_person,vibe_quantified_self,biohacker,15,4.0,clean,4997
glm,first_person,vibe_quantified_self,biohacker,11,5.0,clean,6987
glm,first_person,vibe_quantified_self,biohacker,13,,refusal,6260
glm,first_person,vibe_quantified_self,biohacker,12,4.0,clean,6407
glm,first_person,vibe_quantified_self,biohacker,16,4.0,clean,7594
glm,first_person,vibe_quantified_self,biohacker,10,4.0,clean,10526
glm,first_person,vibe_quantified_self,biohacker,17,6.0,clean,5197
glm,first_person,vibe_quantified_self,biohacker,14,4.0,clean,10059
glm,first_person,vibe_quantified_self,biohacker,18,4.0,clean,8655
glm,first_person,vibe_quantified_self,biohacker,19,3.0,clean,8564
glm,first_person,vibe_raw_milk,biohacker,0,,refusal,4386
glm,first_person,vibe_raw_milk,biohacker,1,5.0,clean,7548
glm,first_person,vibe_raw_milk,biohacker,4,10.0,ambiguous_multiple_numbers,5503
glm,first_person,vibe_raw_milk,biohacker,2,5.0,ambiguous_multiple_numbers,7428
glm,first_person,vibe_raw_milk,biohacker,3,5.0,clean,8840
glm,first_person,vibe_raw_milk,biohacker,5,4.0,clean,7025
glm,first_person,vibe_raw_milk,biohacker,8,6.0,clean,6913
glm,first_person,vibe_raw_milk,biohacker,6,6.0,clean,8980
glm,first_person,vibe_raw_milk,biohacker,7,6.0,clean,7320
glm,first_person,vibe_raw_milk,biohacker,9,5.0,ambiguous_multiple_numbers,8896
glm,first_person,vibe_raw_milk,biohacker,10,,refusal,11863
glm,first_person,vibe_raw_milk,biohacker,14,5.0,clean,4325
glm,first_person,vibe_raw_milk,biohacker,12,5.0,clean,7830
glm,first_person,vibe_raw_milk,biohacker,11,4.0,clean,8886
glm,first_person,vibe_raw_milk,biohacker,13,4.0,clean,7747
glm,first_person,vibe_raw_milk,biohacker,16,6.0,clean,7978
glm,first_person,vibe_raw_milk,biohacker,15,6.0,clean,11776
glm,first_person,vibe_raw_milk,biohacker,18,6.0,clean,6848
glm,first_person,vibe_raw_milk,biohacker,17,6.5,clean,11703
glm,first_person,vibe_raw_milk,biohacker,19,7.0,clean,10196
glm,first_person,vibe_supplements,biohacker,1,4.0,clean,5944
glm,first_person,vibe_supplements,biohacker,0,5.0,ambiguous_multiple_numbers,8034
glm,first_person,vibe_supplements,biohacker,2,4.0,clean,8039
glm,first_person,vibe_supplements,biohacker,3,10.0,clean,6515
glm,first_person,vibe_supplements,biohacker,9,,no_scalar_found,7057
glm,first_person,vibe_supplements,biohacker,4,,no_scalar_found,7038
glm,first_person,vibe_supplements,biohacker,7,,refusal,14150
glm,first_person,vibe_supplements,biohacker,5,4.0,ambiguous_multiple_numbers,7781
glm,first_person,vibe_supplements,biohacker,6,,no_scalar_found,13471
glm,first_person,vibe_supplements,biohacker,11,6.0,clean,4444
glm,first_person,vibe_supplements,biohacker,10,,no_scalar_found,6776
glm,first_person,vibe_supplements,biohacker,8,6.0,clean,7731
glm,first_person,vibe_supplements,biohacker,12,5.0,clean,5250
glm,first_person,vibe_supplements,biohacker,15,,no_scalar_found,6739
glm,first_person,vibe_supplements,biohacker,16,,refusal,8096
glm,first_person,vibe_supplements,biohacker,17,4.0,clean,8893
glm,first_person,vibe_supplements,biohacker,14,6.0,clean,7184
glm,first_person,vibe_supplements,biohacker,13,4.0,clean,5794
glm,first_person,vibe_supplements,biohacker,18,6.0,clean,6304
glm,first_person,vibe_supplements,biohacker,19,4.0,clean,7766
glm,first_person,vibe_work_stressful,chaotic_life,0,,refusal,3579
glm,first_person,vibe_work_stressful,chaotic_life,2,3.0,ambiguous_multiple_numbers,5576
glm,first_person,vibe_work_stressful,chaotic_life,3,4.0,clean,5373
glm,first_person,vibe_work_stressful,chaotic_life,4,4.0,clean,10725
glm,first_person,vibe_work_stressful,chaotic_life,7,4.0,clean,7384
glm,first_person,vibe_work_stressful,chaotic_life,1,5.0,clean,7796
glm,first_person,vibe_work_stressful,chaotic_life,6,4.0,clean,8374
glm,first_person,vibe_work_stressful,chaotic_life,9,,refusal,4939
glm,first_person,vibe_work_stressful,chaotic_life,8,3.0,clean,8504
glm,first_person,vibe_work_stressful,chaotic_life,5,10.0,ambiguous_multiple_numbers,10536
glm,first_person,vibe_work_stressful,chaotic_life,12,4.0,clean,7562
glm,first_person,vibe_work_stressful,chaotic_life,11,4.0,clean,7943
glm,first_person,vibe_work_stressful,chaotic_life,10,4.0,ambiguous_multiple_numbers,7578
glm,first_person,vibe_work_stressful,chaotic_life,15,3.0,clean,7700
glm,first_person,vibe_work_stressful,chaotic_life,17,,no_scalar_found,7699
glm,first_person,vibe_work_stressful,chaotic_life,16,4.0,ambiguous_multiple_numbers,5888
glm,first_person,vibe_work_stressful,chaotic_life,13,3.0,clean,7572
glm,first_person,vibe_work_stressful,chaotic_life,14,3.0,ambiguous_multiple_numbers,6991
glm,first_person,vibe_work_stressful,chaotic_life,18,3.0,clean,10034
glm,first_person,vibe_work_stressful,chaotic_life,19,4.0,clean,6741
glm,third_person,bare,control,1,5.0,clean,7486
glm,third_person,bare,control,3,5.0,clean,6262
glm,third_person,bare,control,4,4.0,clean,6534
glm,third_person,bare,control,5,,no_scalar_found,6928
glm,third_person,bare,control,0,6.0,clean,7306
glm,third_person,bare,control,7,4.0,clean,7339
glm,third_person,bare,control,8,4.0,clean,7783
glm,third_person,bare,control,9,4.0,clean,5247
glm,third_person,bare,control,10,4.0,clean,7852
glm,third_person,bare,control,6,,refusal,3605
glm,third_person,bare,control,2,4.0,clean,8421
glm,third_person,bare,control,11,4.0,ambiguous_multiple_numbers,6633
glm,third_person,bare,control,12,4.0,clean,8485
glm,third_person,bare,control,15,4.0,clean,5745
glm,third_person,bare,control,13,5.0,clean,8490
glm,third_person,bare,control,14,4.0,clean,9175
glm,third_person,bare,control,17,5.0,clean,8886
glm,third_person,bare,control,18,4.0,clean,9189
glm,third_person,bare,control,19,4.0,clean,6878
glm,third_person,bare,control,16,4.0,clean,10013
glm,third_person,control_irrelevant,control,0,4.0,clean,7615
glm,third_person,control_irrelevant,control,4,4.0,clean,0
glm,third_person,control_irrelevant,control,1,4.0,clean,6929
glm,third_person,control_irrelevant,control,7,4.0,clean,0
glm,third_person,control_irrelevant,control,5,,refusal,5619
glm,third_person,control_irrelevant,control,8,4.0,clean,4473
glm,third_person,control_irrelevant,control,9,4.0,clean,8878
glm,third_person,control_irrelevant,control,10,5.0,clean,5645
glm,third_person,control_irrelevant,control,3,,refusal,6692
glm,third_person,control_irrelevant,control,11,4.0,clean,8823
glm,third_person,control_irrelevant,control,13,5.0,clean,6248
glm,third_person,control_irrelevant,control,15,2.0,clean,5537
glm,third_person,control_irrelevant,control,12,4.0,clean,10616
glm,third_person,control_irrelevant,control,16,5.0,clean,5743
glm,third_person,control_irrelevant,control,6,4.0,clean,7499
glm,third_person,control_irrelevant,control,14,4.0,clean,7564
glm,third_person,control_irrelevant,control,18,,no_scalar_found,5926
glm,third_person,control_irrelevant,control,17,5.0,clean,6485
glm,third_person,control_irrelevant,control,2,,refusal,11545
glm,third_person,control_irrelevant,control,19,5.0,ambiguous_multiple_numbers,9975
glm,third_person,neutral,control,3,4.0,clean,8516
glm,third_person,neutral,control,4,4.0,ambiguous_multiple_numbers,6271
glm,third_person,neutral,control,2,6.0,clean,8819
glm,third_person,neutral,control,0,4.0,clean,6604
glm,third_person,neutral,control,5,4.0,clean,10606
glm,third_person,neutral,control,6,5.0,clean,5535
glm,third_person,neutral,control,1,5.5,clean,11183
glm,third_person,neutral,control,7,4.0,clean,9174
glm,third_person,neutral,control,10,4.0,clean,5306
glm,third_person,neutral,control,8,,refusal,9089
glm,third_person,neutral,control,11,6.0,clean,6370
glm,third_person,neutral,control,16,5.0,clean,6224
glm,third_person,neutral,control,15,,refusal,4977
glm,third_person,neutral,control,14,4.0,clean,6580
glm,third_person,neutral,control,17,6.0,clean,9007
glm,third_person,neutral,control,12,5.0,clean,8272
glm,third_person,neutral,control,13,4.0,clean,8036
glm,third_person,neutral,control,19,4.0,clean,9539
glm,third_person,neutral,control,9,6.0,clean,13284
glm,third_person,neutral,control,18,5.0,ambiguous_multiple_numbers,8375
glm,third_person,vibe_astrology_fan,alt_wellness,0,,no_scalar_found,6456
glm,third_person,vibe_astrology_fan,alt_wellness,4,4.0,clean,7290
glm,third_person,vibe_astrology_fan,alt_wellness,2,4.0,clean,9207
glm,third_person,vibe_astrology_fan,alt_wellness,8,4.0,clean,0
glm,third_person,vibe_astrology_fan,alt_wellness,1,6.0,clean,6557
glm,third_person,vibe_astrology_fan,alt_wellness,10,4.0,clean,0
glm,third_person,vibe_astrology_fan,alt_wellness,9,4.0,clean,0
glm,third_person,vibe_astrology_fan,alt_wellness,12,4.0,clean,0
glm,third_person,vibe_astrology_fan,alt_wellness,6,4.0,clean,6360
glm,third_person,vibe_astrology_fan,alt_wellness,3,4.0,clean,7929
glm,third_person,vibe_astrology_fan,alt_wellness,5,4.0,ambiguous_multiple_numbers,5875
glm,third_person,vibe_astrology_fan,alt_wellness,7,,refusal,6627
glm,third_person,vibe_astrology_fan,alt_wellness,14,,no_scalar_found,8704
glm,third_person,vibe_astrology_fan,alt_wellness,11,4.0,clean,6400
glm,third_person,vibe_astrology_fan,alt_wellness,17,5.0,clean,7820
glm,third_person,vibe_astrology_fan,alt_wellness,15,4.0,clean,6904
glm,third_person,vibe_astrology_fan,alt_wellness,13,4.0,clean,7014
glm,third_person,vibe_astrology_fan,alt_wellness,18,,no_scalar_found,9119
glm,third_person,vibe_astrology_fan,alt_wellness,16,4.0,clean,11556
glm,third_person,vibe_astrology_fan,alt_wellness,19,4.0,clean,10377
glm,third_person,vibe_ayurveda,alt_wellness,0,4.0,clean,8458
glm,third_person,vibe_ayurveda,alt_wellness,1,4.0,clean,5387
glm,third_person,vibe_ayurveda,alt_wellness,3,4.0,clean,8792
glm,third_person,vibe_ayurveda,alt_wellness,2,4.0,clean,6858
glm,third_person,vibe_ayurveda,alt_wellness,7,5.0,clean,10263
glm,third_person,vibe_ayurveda,alt_wellness,8,4.0,clean,6773
glm,third_person,vibe_ayurveda,alt_wellness,9,6.0,clean,7021
glm,third_person,vibe_ayurveda,alt_wellness,10,6.0,clean,8759
glm,third_person,vibe_ayurveda,alt_wellness,5,4.0,clean,10319
glm,third_person,vibe_ayurveda,alt_wellness,12,5.0,clean,5252
glm,third_person,vibe_ayurveda,alt_wellness,11,4.0,clean,6610
glm,third_person,vibe_ayurveda,alt_wellness,4,6.0,clean,8612
glm,third_person,vibe_ayurveda,alt_wellness,15,4.0,clean,7784
glm,third_person,vibe_ayurveda,alt_wellness,16,4.0,clean,7178
glm,third_person,vibe_ayurveda,alt_wellness,13,4.0,clean,8779
glm,third_person,vibe_ayurveda,alt_wellness,19,,no_scalar_found,8911
glm,third_person,vibe_ayurveda,alt_wellness,18,4.0,clean,8581
glm,third_person,vibe_ayurveda,alt_wellness,14,6.0,ambiguous_multiple_numbers,9530
glm,third_person,vibe_ayurveda,alt_wellness,6,,refusal,12958
glm,third_person,vibe_ayurveda,alt_wellness,17,4.0,ambiguous_multiple_numbers,8477
glm,third_person,vibe_biohacker,biohacker,0,4.0,clean,7406
glm,third_person,vibe_biohacker,biohacker,1,4.0,clean,7604
glm,third_person,vibe_biohacker,biohacker,7,4.0,clean,0
glm,third_person,vibe_biohacker,biohacker,3,4.0,clean,7751
glm,third_person,vibe_biohacker,biohacker,2,4.0,clean,12084
glm,third_person,vibe_biohacker,biohacker,9,5.0,clean,8649
glm,third_person,vibe_biohacker,biohacker,5,4.0,clean,6043
glm,third_person,vibe_biohacker,biohacker,12,4.0,clean,0
glm,third_person,vibe_biohacker,biohacker,13,4.0,clean,0
glm,third_person,vibe_biohacker,biohacker,11,5.0,clean,6091
glm,third_person,vibe_biohacker,biohacker,6,,no_scalar_found,1653
glm,third_person,vibe_biohacker,biohacker,16,4.0,clean,0
glm,third_person,vibe_biohacker,biohacker,8,4.0,clean,10153
glm,third_person,vibe_biohacker,biohacker,14,,no_scalar_found,6707
glm,third_person,vibe_biohacker,biohacker,4,5.0,clean,7144
glm,third_person,vibe_biohacker,biohacker,15,,refusal,12083
glm,third_person,vibe_biohacker,biohacker,18,4.0,clean,7073
glm,third_person,vibe_biohacker,biohacker,17,6.0,clean,11130
glm,third_person,vibe_biohacker,biohacker,19,,no_scalar_found,7288
glm,third_person,vibe_biohacker,biohacker,10,5.0,clean,17346
glm,third_person,vibe_carnivore,biohacker,3,4.0,clean,9922
glm,third_person,vibe_carnivore,biohacker,4,3.0,clean,5752
glm,third_person,vibe_carnivore,biohacker,0,4.0,clean,8805
glm,third_person,vibe_carnivore,biohacker,6,4.0,clean,7970
glm,third_person,vibe_carnivore,biohacker,5,4.0,ambiguous_multiple_numbers,8850
glm,third_person,vibe_carnivore,biohacker,7,5.0,clean,6450
glm,third_person,vibe_carnivore,biohacker,11,4.0,clean,0
glm,third_person,vibe_carnivore,biohacker,1,6.0,ambiguous_multiple_numbers,6502
glm,third_person,vibe_carnivore,biohacker,12,6.0,clean,8070
glm,third_person,vibe_carnivore,biohacker,8,5.0,clean,8529
glm,third_person,vibe_carnivore,biohacker,2,4.0,ambiguous_multiple_numbers,14669
glm,third_person,vibe_carnivore,biohacker,14,3.0,clean,8483
glm,third_person,vibe_carnivore,biohacker,10,4.0,clean,8943
glm,third_person,vibe_carnivore,biohacker,15,5.0,clean,8293
glm,third_person,vibe_carnivore,biohacker,9,6.0,clean,7311
glm,third_person,vibe_carnivore,biohacker,17,4.0,clean,6618
glm,third_person,vibe_carnivore,biohacker,18,6.0,clean,8543
glm,third_person,vibe_carnivore,biohacker,13,6.0,clean,7535
glm,third_person,vibe_carnivore,biohacker,16,4.0,clean,9561
glm,third_person,vibe_carnivore,biohacker,19,6.0,ambiguous_multiple_numbers,7821
glm,third_person,vibe_conspiracy_mild,crunchy,0,6.0,clean,5484
glm,third_person,vibe_conspiracy_mild,crunchy,2,4.0,clean,8122
glm,third_person,vibe_conspiracy_mild,crunchy,3,3.0,clean,6137
glm,third_person,vibe_conspiracy_mild,crunchy,1,,no_scalar_found,8593
glm,third_person,vibe_conspiracy_mild,crunchy,4,4.0,clean,5525
glm,third_person,vibe_conspiracy_mild,crunchy,6,,refusal,9866
glm,third_person,vibe_conspiracy_mild,crunchy,5,6.0,clean,7118
glm,third_person,vibe_conspiracy_mild,crunchy,7,5.0,clean,5127
glm,third_person,vibe_conspiracy_mild,crunchy,9,6.0,clean,6734
glm,third_person,vibe_conspiracy_mild,crunchy,12,5.0,clean,7136
glm,third_person,vibe_conspiracy_mild,crunchy,11,4.0,clean,8563
glm,third_person,vibe_conspiracy_mild,crunchy,8,4.0,clean,10290
glm,third_person,vibe_conspiracy_mild,crunchy,10,4.0,clean,11417
glm,third_person,vibe_conspiracy_mild,crunchy,13,5.0,clean,8741
glm,third_person,vibe_conspiracy_mild,crunchy,14,4.0,ambiguous_multiple_numbers,8124
glm,third_person,vibe_conspiracy_mild,crunchy,16,4.0,clean,6279
glm,third_person,vibe_conspiracy_mild,crunchy,17,4.0,clean,7872
glm,third_person,vibe_conspiracy_mild,crunchy,15,4.0,clean,8446
glm,third_person,vibe_conspiracy_mild,crunchy,19,6.0,clean,5593
glm,third_person,vibe_conspiracy_mild,crunchy,18,6.0,clean,8547
glm,third_person,vibe_crunchy_mom,crunchy,0,6.0,clean,6967
glm,third_person,vibe_crunchy_mom,crunchy,3,7.0,ambiguous_multiple_numbers,10918
glm,third_person,vibe_crunchy_mom,crunchy,2,7.0,ambiguous_multiple_numbers,8579
glm,third_person,vibe_crunchy_mom,crunchy,1,4.0,ambiguous_multiple_numbers,10377
glm,third_person,vibe_crunchy_mom,crunchy,8,6.0,ambiguous_multiple_numbers,10635
glm,third_person,vibe_crunchy_mom,crunchy,9,,refusal,13058
glm,third_person,vibe_crunchy_mom,crunchy,6,4.0,clean,9835
glm,third_person,vibe_crunchy_mom,crunchy,7,9.5,clean,11061
glm,third_person,vibe_crunchy_mom,crunchy,10,7.0,clean,10518
glm,third_person,vibe_crunchy_mom,crunchy,12,4.0,clean,6254
glm,third_person,vibe_crunchy_mom,crunchy,5,,refusal,9822
glm,third_person,vibe_crunchy_mom,crunchy,11,7.0,ambiguous_multiple_numbers,11212
glm,third_person,vibe_crunchy_mom,crunchy,14,,refusal,7664
glm,third_person,vibe_crunchy_mom,crunchy,13,4.0,clean,8448
glm,third_person,vibe_crunchy_mom,crunchy,15,6.0,clean,10720
glm,third_person,vibe_crunchy_mom,crunchy,17,,refusal,8030
glm,third_person,vibe_crunchy_mom,crunchy,16,6.0,clean,6720
glm,third_person,vibe_crunchy_mom,crunchy,19,,refusal,9430
glm,third_person,vibe_crunchy_mom,crunchy,18,7.0,ambiguous_multiple_numbers,13710
glm,third_person,vibe_crunchy_mom,crunchy,4,5.0,ambiguous_multiple_numbers,8936
glm,third_person,vibe_crystals,alt_wellness,0,6.0,clean,5567
glm,third_person,vibe_crystals,alt_wellness,1,10.0,clean,7786
glm,third_person,vibe_crystals,alt_wellness,4,4.0,clean,5379
glm,third_person,vibe_crystals,alt_wellness,3,6.0,clean,9352
glm,third_person,vibe_crystals,alt_wellness,5,6.0,clean,8662
glm,third_person,vibe_crystals,alt_wellness,2,6.5,clean,6350
glm,third_person,vibe_crystals,alt_wellness,8,,no_scalar_found,5308
glm,third_person,vibe_crystals,alt_wellness,9,6.0,clean,7097
glm,third_person,vibe_crystals,alt_wellness,7,,no_scalar_found,9420
glm,third_person,vibe_crystals,alt_wellness,10,4.0,clean,8188
glm,third_person,vibe_crystals,alt_wellness,13,5.0,ambiguous_multiple_numbers,9144
glm,third_person,vibe_crystals,alt_wellness,12,4.0,clean,9655
glm,third_person,vibe_crystals,alt_wellness,11,4.0,clean,8232
glm,third_person,vibe_crystals,alt_wellness,14,,no_scalar_found,7362
glm,third_person,vibe_crystals,alt_wellness,16,,no_scalar_found,6823
glm,third_person,vibe_crystals,alt_wellness,17,6.0,clean,7036
glm,third_person,vibe_crystals,alt_wellness,19,4.0,ambiguous_multiple_numbers,6902
glm,third_person,vibe_crystals,alt_wellness,15,4.0,clean,6165
glm,third_person,vibe_crystals,alt_wellness,18,10.0,ambiguous_multiple_numbers,6423
glm,third_person,vibe_crystals,alt_wellness,6,4.0,ambiguous_multiple_numbers,7670
glm,third_person,vibe_deadline_crunch,chaotic_life,3,3.0,clean,6044
glm,third_person,vibe_deadline_crunch,chaotic_life,2,4.0,clean,5758
glm,third_person,vibe_deadline_crunch,chaotic_life,0,4.0,ambiguous_multiple_numbers,8220
glm,third_person,vibe_deadline_crunch,chaotic_life,1,4.0,clean,7716
glm,third_person,vibe_deadline_crunch,chaotic_life,4,3.0,ambiguous_multiple_numbers,8122
glm,third_person,vibe_deadline_crunch,chaotic_life,8,3.0,clean,8107
glm,third_person,vibe_deadline_crunch,chaotic_life,6,3.0,ambiguous_multiple_numbers,9938
glm,third_person,vibe_deadline_crunch,chaotic_life,7,3.0,clean,7633
glm,third_person,vibe_deadline_crunch,chaotic_life,9,3.0,clean,8984
glm,third_person,vibe_deadline_crunch,chaotic_life,5,4.0,clean,8330
glm,third_person,vibe_deadline_crunch,chaotic_life,10,4.0,clean,8225
glm,third_person,vibe_deadline_crunch,chaotic_life,11,4.0,clean,9795
