domain,sub,framing,condition,category,sample_id,scalar,extraction_status,thinking_length
creative,,editorial,control_irrelevant,control,13,5.0,clean,1427
creative,,editorial,control_irrelevant,control,12,6.0,clean,1608
creative,,editorial,control_irrelevant,control,15,4.0,clean,1792
creative,,editorial,control_irrelevant,control,17,6.0,clean,1429
creative,,editorial,control_irrelevant,control,18,5.0,clean,1518
creative,,editorial,control_irrelevant,control,19,6.0,clean,1424
creative,,editorial,control_irrelevant,control,16,5.0,clean,1796
creative,,editorial,effort_long,structured,0,5.0,clean,1823
creative,,editorial,effort_long,structured,2,6.5,clean,1527
creative,,editorial,effort_long,structured,1,5.0,clean,1499
creative,,editorial,effort_long,structured,4,6.0,clean,1494
creative,,editorial,effort_long,structured,3,4.0,clean,1834
creative,,editorial,effort_long,structured,5,5.0,clean,1511
creative,,editorial,effort_long,structured,6,4.0,clean,1502
creative,,editorial,effort_long,structured,9,4.0,clean,1705
creative,,editorial,effort_long,structured,7,5.0,clean,1700
creative,,editorial,effort_long,structured,15,4.0,clean,1452
creative,,editorial,effort_long,structured,11,6.0,clean,1699
creative,,editorial,effort_long,structured,10,4.0,clean,1551
creative,,editorial,effort_long,structured,8,6.0,clean,1489
creative,,editorial,effort_long,structured,12,4.0,clean,1896
creative,,editorial,effort_long,structured,14,4.0,clean,1636
creative,,editorial,effort_long,structured,17,6.5,clean,1702
creative,,editorial,effort_long,structured,13,6.0,clean,1916
creative,,editorial,effort_long,structured,16,5.0,clean,1952
creative,,editorial,effort_long,structured,19,4.0,clean,1714
creative,,editorial,effort_long,structured,18,5.0,clean,1560
creative,,editorial,effort_quick,structured,0,6.0,clean,1540
creative,,editorial,effort_quick,structured,4,5.0,clean,1470
creative,,editorial,effort_quick,structured,2,5.0,clean,1868
creative,,editorial,effort_quick,structured,1,5.0,clean,1474
creative,,editorial,effort_quick,structured,3,5.0,clean,1565
creative,,editorial,effort_quick,structured,7,5.0,clean,1290
creative,,editorial,effort_quick,structured,5,5.0,clean,1919
creative,,editorial,effort_quick,structured,6,5.0,clean,1554
creative,,editorial,effort_quick,structured,9,6.5,clean,1524
creative,,editorial,effort_quick,structured,8,4.0,clean,1800
creative,,editorial,effort_quick,structured,10,5.0,clean,1601
creative,,editorial,effort_quick,structured,11,5.0,clean,1748
creative,,editorial,effort_quick,structured,13,4.0,clean,1709
creative,,editorial,effort_quick,structured,12,5.0,clean,1783
creative,,editorial,effort_quick,structured,14,6.0,clean,1766
creative,,editorial,effort_quick,structured,15,7.0,clean,1733
creative,,editorial,effort_quick,structured,18,5.0,clean,1532
creative,,editorial,effort_quick,structured,19,6.0,clean,1566
creative,,editorial,effort_quick,structured,17,5.0,clean,1585
creative,,editorial,effort_quick,structured,16,6.0,clean,1709
creative,,editorial,neutral,control,0,5.0,clean,1604
creative,,editorial,neutral,control,2,6.0,clean,1630
creative,,editorial,neutral,control,4,6.0,clean,1510
creative,,editorial,neutral,control,1,5.0,clean,1609
creative,,editorial,neutral,control,3,6.0,clean,1474
creative,,editorial,neutral,control,9,6.0,clean,1485
creative,,editorial,neutral,control,7,5.0,clean,1438
creative,,editorial,neutral,control,5,5.0,clean,1544
creative,,editorial,neutral,control,10,6.0,clean,1551
creative,,editorial,neutral,control,8,6.5,clean,1416
creative,,editorial,neutral,control,11,6.0,clean,1577
creative,,editorial,neutral,control,13,6.0,clean,1402
creative,,editorial,neutral,control,16,6.5,clean,1259
creative,,editorial,neutral,control,12,5.0,clean,1542
creative,,editorial,neutral,control,6,5.0,clean,1697
creative,,editorial,neutral,control,14,6.0,clean,1663
creative,,editorial,neutral,control,15,5.0,clean,1704
creative,,editorial,neutral,control,18,6.0,clean,1449
creative,,editorial,neutral,control,19,6.0,clean,1581
creative,,editorial,neutral,control,17,5.0,clean,1558
creative,,editorial,translation,structured,1,4.0,clean,1522
creative,,editorial,translation,structured,5,6.0,clean,1424
creative,,editorial,translation,structured,4,5.0,clean,1668
creative,,editorial,translation,structured,3,5.0,clean,2080
creative,,editorial,translation,structured,6,4.0,clean,1505
creative,,editorial,translation,structured,2,6.0,clean,2261
creative,,editorial,translation,structured,0,6.0,clean,1730
creative,,editorial,translation,structured,7,6.0,clean,1616
creative,,editorial,translation,structured,8,5.0,clean,1668
creative,,editorial,translation,structured,9,6.0,clean,1667
creative,,editorial,translation,structured,14,6.0,clean,1491
creative,,editorial,translation,structured,10,4.0,clean,1911
creative,,editorial,translation,structured,13,4.0,clean,1610
creative,,editorial,translation,structured,12,6.0,clean,1720
creative,,editorial,translation,structured,15,5.0,clean,1554
creative,,editorial,translation,structured,11,5.0,clean,1897
creative,,editorial,translation,structured,17,5.0,clean,1617
creative,,editorial,translation,structured,16,5.0,clean,1628
creative,,editorial,translation,structured,19,6.5,clean,1496
creative,,editorial,translation,structured,18,5.0,clean,1869
creative,,editorial,vibe_astrology,vibe,0,4.0,clean,1765
creative,,editorial,vibe_astrology,vibe,2,4.0,clean,1594
creative,,editorial,vibe_astrology,vibe,3,4.0,clean,1614
creative,,editorial,vibe_astrology,vibe,4,5.0,clean,1617
creative,,editorial,vibe_astrology,vibe,5,4.0,clean,1703
creative,,editorial,vibe_astrology,vibe,1,4.0,clean,1814
creative,,editorial,vibe_astrology,vibe,6,4.0,clean,2029
creative,,editorial,vibe_astrology,vibe,8,3.0,clean,1687
creative,,editorial,vibe_astrology,vibe,10,4.0,clean,1503
creative,,editorial,vibe_astrology,vibe,7,4.0,clean,2214
creative,,editorial,vibe_astrology,vibe,9,4.0,clean,1702
creative,,editorial,vibe_astrology,vibe,13,5.0,clean,1720
creative,,editorial,vibe_astrology,vibe,12,4.0,clean,2252
creative,,editorial,vibe_astrology,vibe,18,4.0,clean,1763
creative,,editorial,vibe_astrology,vibe,11,4.0,clean,1510
creative,,editorial,vibe_astrology,vibe,14,4.0,clean,1655
creative,,editorial,vibe_astrology,vibe,16,4.0,clean,1751
creative,,editorial,vibe_astrology,vibe,19,5.0,clean,1517
creative,,editorial,vibe_astrology,vibe,15,4.0,clean,1962
creative,,editorial,vibe_astrology,vibe,17,4.0,clean,2112
creative,,editorial,vibe_crypto,vibe,0,6.0,clean,1390
creative,,editorial,vibe_crypto,vibe,3,5.0,clean,1641
creative,,editorial,vibe_crypto,vibe,2,5.0,clean,1724
creative,,editorial,vibe_crypto,vibe,1,5.0,clean,1890
creative,,editorial,vibe_crypto,vibe,4,6.0,clean,1882
creative,,editorial,vibe_crypto,vibe,6,6.0,clean,1597
creative,,editorial,vibe_crypto,vibe,5,6.0,clean,1970
creative,,editorial,vibe_crypto,vibe,7,6.5,clean,1748
creative,,editorial,vibe_crypto,vibe,12,6.0,clean,1428
creative,,editorial,vibe_crypto,vibe,9,6.0,clean,1668
creative,,editorial,vibe_crypto,vibe,10,6.5,clean,1547
creative,,editorial,vibe_crypto,vibe,13,6.0,clean,1600
creative,,editorial,vibe_crypto,vibe,11,5.0,clean,1637
creative,,editorial,vibe_crypto,vibe,8,6.0,clean,1794
creative,,editorial,vibe_crypto,vibe,14,6.5,clean,1434
creative,,editorial,vibe_crypto,vibe,15,6.5,clean,1481
creative,,editorial,vibe_crypto,vibe,16,6.5,clean,1534
creative,,editorial,vibe_crypto,vibe,18,5.0,clean,1618
creative,,editorial,vibe_crypto,vibe,17,6.0,clean,1710
creative,,editorial,vibe_crypto,vibe,19,7.0,clean,1644
creative,,editorial,vibe_former_roommate,vibe,0,6.0,clean,1493
creative,,editorial,vibe_former_roommate,vibe,1,5.0,clean,1361
creative,,editorial,vibe_former_roommate,vibe,3,5.5,clean,1349
creative,,editorial,vibe_former_roommate,vibe,11,,refusal,798
creative,,editorial,vibe_former_roommate,vibe,7,6.0,clean,1096
creative,,editorial,vibe_former_roommate,vibe,6,,refusal,1315
creative,,editorial,vibe_former_roommate,vibe,5,5.0,clean,1462
creative,,editorial,vibe_former_roommate,vibe,2,6.0,clean,1546
creative,,editorial,vibe_former_roommate,vibe,4,5.5,clean,1474
creative,,editorial,vibe_former_roommate,vibe,15,,refusal,789
creative,,editorial,vibe_former_roommate,vibe,8,5.5,clean,1504
creative,,editorial,vibe_former_roommate,vibe,9,5.5,clean,1322
creative,,editorial,vibe_former_roommate,vibe,10,6.0,clean,1343
creative,,editorial,vibe_former_roommate,vibe,14,5.5,clean,1566
creative,,editorial,vibe_former_roommate,vibe,12,5.0,clean,1499
creative,,editorial,vibe_former_roommate,vibe,16,6.0,clean,1307
creative,,editorial,vibe_former_roommate,vibe,17,5.0,clean,1368
creative,,editorial,vibe_former_roommate,vibe,18,5.0,clean,1466
creative,,editorial,vibe_former_roommate,vibe,13,5.5,clean,1810
creative,,editorial,vibe_former_roommate,vibe,19,5.0,clean,1461
creative,,editorial,vibe_friend_ex,vibe,0,5.0,clean,1715
creative,,editorial,vibe_friend_ex,vibe,2,4.0,clean,1429
creative,,editorial,vibe_friend_ex,vibe,1,5.0,clean,1462
creative,,editorial,vibe_friend_ex,vibe,5,5.0,clean,1501
creative,,editorial,vibe_friend_ex,vibe,4,4.0,clean,1796
creative,,editorial,vibe_friend_ex,vibe,3,5.0,clean,1855
creative,,editorial,vibe_friend_ex,vibe,6,5.0,clean,1671
creative,,editorial,vibe_friend_ex,vibe,9,4.0,clean,1882
creative,,editorial,vibe_friend_ex,vibe,12,6.0,clean,1526
creative,,editorial,vibe_friend_ex,vibe,11,4.0,clean,1786
creative,,editorial,vibe_friend_ex,vibe,7,4.0,clean,1923
creative,,editorial,vibe_friend_ex,vibe,8,5.0,clean,2340
creative,,editorial,vibe_friend_ex,vibe,10,5.0,clean,1643
creative,,editorial,vibe_friend_ex,vibe,16,5.0,clean,1602
creative,,editorial,vibe_friend_ex,vibe,13,5.0,clean,1550
creative,,editorial,vibe_friend_ex,vibe,15,4.0,clean,1773
creative,,editorial,vibe_friend_ex,vibe,14,5.0,clean,1737
creative,,editorial,vibe_friend_ex,vibe,17,5.0,clean,1568
creative,,editorial,vibe_friend_ex,vibe,18,5.0,clean,1700
creative,,editorial,vibe_friend_ex,vibe,19,4.0,clean,1627
creative,,editorial,vibe_handwritten_napkin,vibe,5,6.5,clean,1238
creative,,editorial,vibe_handwritten_napkin,vibe,0,6.5,clean,1472
creative,,editorial,vibe_handwritten_napkin,vibe,3,5.0,clean,1506
creative,,editorial,vibe_handwritten_napkin,vibe,1,6.0,clean,1547
creative,,editorial,vibe_handwritten_napkin,vibe,4,4.0,clean,1321
creative,,editorial,vibe_handwritten_napkin,vibe,7,5.0,clean,1317
creative,,editorial,vibe_handwritten_napkin,vibe,2,5.0,clean,1783
creative,,editorial,vibe_handwritten_napkin,vibe,9,7.0,clean,1505
creative,,editorial,vibe_handwritten_napkin,vibe,10,6.0,clean,1513
creative,,editorial,vibe_handwritten_napkin,vibe,6,5.0,clean,2135
creative,,editorial,vibe_handwritten_napkin,vibe,11,5.5,clean,1363
creative,,editorial,vibe_handwritten_napkin,vibe,8,5.0,clean,1706
creative,,editorial,vibe_handwritten_napkin,vibe,13,6.5,clean,1664
creative,,editorial,vibe_handwritten_napkin,vibe,14,6.5,clean,1440
creative,,editorial,vibe_handwritten_napkin,vibe,16,5.0,clean,1510
creative,,editorial,vibe_handwritten_napkin,vibe,17,7.0,clean,1421
creative,,editorial,vibe_handwritten_napkin,vibe,12,5.0,clean,1615
creative,,editorial,vibe_handwritten_napkin,vibe,15,4.0,clean,1523
creative,,editorial,vibe_handwritten_napkin,vibe,19,7.0,clean,1436
creative,,editorial,vibe_handwritten_napkin,vibe,18,5.0,clean,1730
creative,,editorial,vibe_nervous,vibe,0,4.0,clean,1739
creative,,editorial,vibe_nervous,vibe,2,4.0,clean,1380
creative,,editorial,vibe_nervous,vibe,5,6.5,clean,1467
creative,,editorial,vibe_nervous,vibe,1,4.0,clean,2007
creative,,editorial,vibe_nervous,vibe,4,4.0,clean,1409
creative,,editorial,vibe_nervous,vibe,6,4.0,clean,1421
creative,,editorial,vibe_nervous,vibe,3,4.0,clean,1549
creative,,editorial,vibe_nervous,vibe,7,4.0,clean,1391
creative,,editorial,vibe_nervous,vibe,9,4.0,clean,1629
creative,,editorial,vibe_nervous,vibe,8,5.0,clean,1588
creative,,editorial,vibe_nervous,vibe,12,4.0,clean,1495
creative,,editorial,vibe_nervous,vibe,13,5.0,clean,1576
creative,,editorial,vibe_nervous,vibe,14,6.0,clean,1838
creative,,editorial,vibe_nervous,vibe,17,5.0,clean,1514
creative,,editorial,vibe_nervous,vibe,10,5.0,clean,2044
creative,,editorial,vibe_nervous,vibe,16,7.0,clean,1809
creative,,editorial,vibe_nervous,vibe,18,5.0,clean,1538
creative,,editorial,vibe_nervous,vibe,19,5.0,clean,1465
creative,,editorial,vibe_nervous,vibe,15,5.0,clean,1679
creative,,editorial,vibe_nervous,vibe,11,6.0,clean,1819
creative,,editorial,vibe_no_eye_contact,vibe,0,6.0,clean,1393
creative,,editorial,vibe_no_eye_contact,vibe,1,5.0,clean,1867
creative,,editorial,vibe_no_eye_contact,vibe,4,5.0,clean,1426
creative,,editorial,vibe_no_eye_contact,vibe,6,5.0,clean,1738
creative,,editorial,vibe_no_eye_contact,vibe,3,6.0,clean,1605
creative,,editorial,vibe_no_eye_contact,vibe,5,6.0,clean,1681
creative,,editorial,vibe_no_eye_contact,vibe,2,5.0,clean,1943
creative,,editorial,vibe_no_eye_contact,vibe,10,5.0,clean,1745
creative,,editorial,vibe_no_eye_contact,vibe,8,6.0,clean,1698
creative,,editorial,vibe_no_eye_contact,vibe,9,4.0,clean,1785
creative,,editorial,vibe_no_eye_contact,vibe,11,4.0,clean,1661
creative,,editorial,vibe_no_eye_contact,vibe,12,5.0,clean,1530
creative,,editorial,vibe_no_eye_contact,vibe,17,5.0,clean,1418
creative,,editorial,vibe_no_eye_contact,vibe,13,6.5,clean,1499
creative,,editorial,vibe_no_eye_contact,vibe,18,4.0,clean,1233
creative,,editorial,vibe_no_eye_contact,vibe,15,5.0,clean,1684
creative,,editorial,vibe_no_eye_contact,vibe,7,4.0,clean,2140
creative,,editorial,vibe_no_eye_contact,vibe,14,5.0,clean,2150
creative,,editorial,vibe_no_eye_contact,vibe,19,4.0,clean,1825
creative,,editorial,vibe_no_eye_contact,vibe,16,5.0,clean,2306
creative,,editorial,vibe_old_crush,vibe,0,4.0,clean,1538
creative,,editorial,vibe_old_crush,vibe,3,4.0,clean,1867
creative,,editorial,vibe_old_crush,vibe,2,4.0,clean,1689
creative,,editorial,vibe_old_crush,vibe,8,3.0,clean,1274
creative,,editorial,vibe_old_crush,vibe,6,5.0,clean,1322
creative,,editorial,vibe_old_crush,vibe,1,4.0,clean,1648
creative,,editorial,vibe_old_crush,vibe,7,4.0,clean,1375
creative,,editorial,vibe_old_crush,vibe,9,5.0,clean,1474
creative,,editorial,vibe_old_crush,vibe,5,3.0,clean,1537
creative,,editorial,vibe_old_crush,vibe,13,5.0,clean,1113
creative,,editorial,vibe_old_crush,vibe,11,5.0,clean,1557
creative,,editorial,vibe_old_crush,vibe,10,5.0,clean,1538
creative,,editorial,vibe_old_crush,vibe,12,5.0,clean,1563
creative,,editorial,vibe_old_crush,vibe,4,5.0,clean,1589
creative,,editorial,vibe_old_crush,vibe,14,5.0,clean,1623
creative,,editorial,vibe_old_crush,vibe,17,4.0,clean,1328
creative,,editorial,vibe_old_crush,vibe,16,4.0,clean,1763
creative,,editorial,vibe_old_crush,vibe,15,5.0,clean,1449
creative,,editorial,vibe_old_crush,vibe,19,4.0,clean,1273
creative,,editorial,vibe_old_crush,vibe,18,5.0,clean,1882
creative,,editorial,vibe_read_aloud_badly,vibe,0,6.0,clean,1599
creative,,editorial,vibe_read_aloud_badly,vibe,1,4.0,clean,1520
creative,,editorial,vibe_read_aloud_badly,vibe,4,6.5,clean,1247
creative,,editorial,vibe_read_aloud_badly,vibe,3,6.0,clean,1247
creative,,editorial,vibe_read_aloud_badly,vibe,6,6.5,clean,1173
creative,,editorial,vibe_read_aloud_badly,vibe,5,6.0,clean,1298
creative,,editorial,vibe_read_aloud_badly,vibe,7,6.5,clean,1261
creative,,editorial,vibe_read_aloud_badly,vibe,2,5.0,clean,1684
creative,,editorial,vibe_read_aloud_badly,vibe,10,7.0,clean,1184
creative,,editorial,vibe_read_aloud_badly,vibe,9,6.5,clean,1433
creative,,editorial,vibe_read_aloud_badly,vibe,12,6.0,clean,1352
creative,,editorial,vibe_read_aloud_badly,vibe,8,5.0,clean,1471
creative,,editorial,vibe_read_aloud_badly,vibe,11,6.5,clean,1422
creative,,editorial,vibe_read_aloud_badly,vibe,13,5.0,clean,1647
creative,,editorial,vibe_read_aloud_badly,vibe,17,6.0,clean,1317
creative,,editorial,vibe_read_aloud_badly,vibe,15,6.0,clean,1488
creative,,editorial,vibe_read_aloud_badly,vibe,16,6.0,clean,1586
creative,,editorial,vibe_read_aloud_badly,vibe,14,5.0,clean,1712
creative,,editorial,vibe_read_aloud_badly,vibe,18,6.5,clean,1569
creative,,editorial,vibe_read_aloud_badly,vibe,19,4.0,clean,1549
creative,,editorial,vibe_vegan,vibe,3,7.0,clean,1484
creative,,editorial,vibe_vegan,vibe,1,5.0,clean,1609
creative,,editorial,vibe_vegan,vibe,0,5.0,clean,1718
creative,,editorial,vibe_vegan,vibe,4,6.5,clean,1620
creative,,editorial,vibe_vegan,vibe,6,6.5,clean,1417
creative,,editorial,vibe_vegan,vibe,5,6.0,clean,1776
creative,,editorial,vibe_vegan,vibe,2,6.5,clean,2341
creative,,editorial,vibe_vegan,vibe,7,6.5,clean,1647
creative,,editorial,vibe_vegan,vibe,9,6.0,clean,1742
creative,,editorial,vibe_vegan,vibe,10,6.0,clean,1416
creative,,editorial,vibe_vegan,vibe,11,6.5,clean,1395
creative,,editorial,vibe_vegan,vibe,8,6.0,clean,1971
creative,,editorial,vibe_vegan,vibe,12,5.0,clean,1688
creative,,editorial,vibe_vegan,vibe,13,6.5,clean,1503
creative,,editorial,vibe_vegan,vibe,18,6.0,clean,1386
creative,,editorial,vibe_vegan,vibe,15,6.0,clean,1728
